Nombre,Liga,Club,Posición,Puntos,Unnamed: 5,prueba_id,Titulo,Fecha,Categoria,Arma,Genero,Tipo
BANGUERA RODRÍGUEZ FELIPE,VALLE,PORTHOS CLUB VALLE,21.0,6.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
ZAPATA ROJAS PABLO ANDRES,ANTIOQUIA,TIZONA ANTIOQUIA,22.0,6.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
HERRERA FLOR JHON ALEJANDRO,VALLE,PORTHOS CLUB VALLE,23.0,6.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
MONROY HERRERA JUAN SEBASTIAN,CALDAS,TOUCHE,24.0,6.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
KARLSSON . HANNES,INTERNACIONAL,PANAMA,25.0,6.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
URIBE ARCILA DANIEL,RISARALDA,SABLESDEPAZ,26.0,6.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
TORRES MARTINEZ NIKOLAI FELIPE,CUNDINAMARCA,GUARDIA REAL,27.0,6.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
HERNANDEZ JARAMILLO JUAN MANUEL,META,MOSQVILLAVO,28.0,6.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
MENESES CARVAJAL ANDRES FELIPE,ANTIOQUIA,TIZONA ANTIOQUIA,29.0,6.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
GARCIA LOPEZ JORGE DAVID,BOGOTA,SABRE D´OR,30.0,6.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
BERRIO OBREGON ANDRES,VALLE,SAN SEBASTIAN,31.0,6.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
MUÑOZ BONILLA MANUEL JOSE,VALLE,PORTHOS CLUB VALLE,32.0,6.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
ALOMIA PUENTE DARIO,VALLE,VENCEDORES,33.0,3.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
SANTAMARIA AYALA YOLSWALD JULIAN,TOLIMA,C.D.E.,34.0,3.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
GOMEZ NOVOA ANDRES FELIPE,CALDAS,TOUCHE,35.0,3.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
ROBERTO NAGLES ALEX STEVEN,VALLE,OLGA QUEVEDO,36.0,3.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
TAMAYO ROJAS CHARLES GILDARDO,CALDAS,PORTHOS,37.0,3.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
AVELLA DE LA ROSA JERONIMO,CUNDINAMARCA,GUARDIA REAL,38.0,3.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
MEJIA PINZON JUAN SEBASTIAN,CUNDINAMARCA,GUARDIA REAL,39.0,3.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
AGAMEZ LONDOÑO STAHELYN JOSE,CALDAS,TOUCHE,40.0,3.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
RAMIREZ QUINTERO JUAN DIEGO,CUNDINAMARCA,MONTEPINCIO,41.0,3.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
VALDERRAMA PEDRAZA DAVID ALEJANDRO,ANTIOQUIA,TIZONA ANTIOQUIA,42.0,3.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
VERGARA LEAL DANIEL,TOLIMA,C.D.E.,43.0,3.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
PAZ MELO JUAN CAMILO,VALLE,SAN SEBASTIAN,44.0,3.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
POLANCO BOLAÑOS IAN VALENTIN,TOLIMA,PRET,45.0,3.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
NIEVA CASTAÑEDA MANUEL FERNANDO,VALLE,SAN SEBASTIAN,46.0,3.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
CASTIBLANCO RODRÍGUEZ JONATAN SAMUEL,BOGOTA,BRAVENESS,47.0,3.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
QUINTERO SANCHEZ NICOLAS DANIEL,ANTIOQUIA,FENCING,48.0,3.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
GONZALEZ BLANCO LUIZ MANUEL,META,MOSQVILLAVO,49.0,3.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
SANTAMARIA RODRIGUEZ HUGO ALEXANDER,BOGOTA,ARES,50.0,3.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
GARCES MAFLA SERGIO,VALLE,OLGA QUEVEDO,,,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
GARCIA RODRIGUEZ INES AURORA,INTERNACIONAL,PANAMA,1.0,48.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
CORREA SANTA CARMEN ANDREA,ANTIOQUIA,FENCING,2.0,39.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
JARAMILLO QUEVEDO MARIA DE LOS ANGELES,VALLE,OLGA QUEVEDO,3.0,30.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
PIEDRAHITA GOMEZ ALEJANDRA,ANTIOQUIA,FENCING,3.0,30.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
TOVAR KARAINDROS ORIANA,BOGOTA,SABRE D´OR,5.0,21.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
CASTILLO GUTIERREZ LAURA MARIELA,VALLE,OLGA QUEVEDO,6.0,21.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
TRIANA CEBALLOS VALENTINA,VALLE,OLGA QUEVEDO,7.0,21.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
CANO JIMÉNEZ IVANA GABRIELA,CUNDINAMARCA,GUARDIA REAL,8.0,21.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
SALAZAR ALDANA SUSANA,ANTIOQUIA,TIZONA ANTIOQUIA,9.0,12.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
MALAGON CAMPOS ISABELLA,CUNDINAMARCA,GUARDIA REAL,10.0,12.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
RAMÍREZ GUEVARA DAYANNA GRACIELA,EL SALVADOR,SIN CLUB INT,11.0,12.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
CAICEDO GRUESO ELIANA,VALLE,VENCEDORES,12.0,12.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
RODRIGUEZ QUEVEDO DIANA MARITZA,FFAA,ESMIC,13.0,12.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
SOTO AYALA PATRICIA LISSETTE,EL SALVADOR,SIN CLUB INT,14.0,12.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
GIL VALENCIA NICOLE VALERIA,VALLE,OLGA QUEVEDO,15.0,12.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
MINA LOZANO CLAUDIA PATRICIA,VALLE,VENCEDORES,16.0,12.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
RÍOS ENCIZO ARIADNA,VALLE,OLGA QUEVEDO,17.0,6.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
FLORES REYES LESLY ELIZABETH,EL SALVADOR,SIN CLUB INT,18.0,6.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
HERNANDEZ VASCO VALERIA,ANTIOQUIA,FENCING,19.0,6.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
MOLINA CERÓN KRISSYA MARLIETH,EL SALVADOR,SIN CLUB INT,20.0,6.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
GONZALEZ RODRÍGUEZ ISABELLA,ANTIOQUIA,TIZONA ANTIOQUIA,21.0,6.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
GARCIA AMAYA TANIA YIRENA,BOGOTA,ARES,22.0,6.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
DA SILVA RODRIGUEZ MELISSA,BOGOTA,SABRE D´OR,23.0,6.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
NOVOA ARIAS GLORIA INÉS,VALLE,VENCEDORES,24.0,6.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
RODRIGUEZ RAMON MARIA NATALIA,SANTANDER,CLUB BUCARAMANGA,25.0,6.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
MORENO MARCIALES MARIA ALEJANDRA,SANTANDER,T.S,26.0,6.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
GUERRERO SILVA DEYANIRA,META,MOSQVILLAVO,27.0,6.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
MENDOZA RINCON MARIA ALEJANDRA,SANTANDER,CLUB BUCARAMANGA,28.0,6.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
SUAREZ GUERRERO VALERIA,SANTANDER,T.S,29.0,6.0,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
ALMARIO CARVAJAL ANA SOFIA,SANTANDER,CLUB BUCARAMANGA,,,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
CAMPOS ARDILA DAYANNA LUCIA,SANTANDER,CLUB BUCARAMANGA,,,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
CASTRO NIAMPIRA PAULA ISABELLA,CUNDINAMARCA,GUARDIA REAL,,,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
PEDRIQUEZ MENDOZA ERIKA CRISTINA,RISARALDA,HEROESDEROMA,,,,2710,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",30-04-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
GRAJALES MENA MIGUEL ANGEL,VALLE,PORTHOS CLUB VALLE,32.0,17.0,,2714,CIRCUITO NACIONAL FRANCES BURDEOS,04-03-2023,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
MURILLO DIAZ JORGE EDUARDO,VALLE,PORTHOS CLUB VALLE,71.0,5.0,,2714,CIRCUITO NACIONAL FRANCES BURDEOS,04-03-2023,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
PINEDA VALENCIA JULIANA,BOGOTA,ARES,70.0,5.0,,2715,CIRCUITO NACIONAL FRANCES BURDEOS,04-03-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
CANO JIMENEZ GABRIELA,VALLE,PORTHOS CLUB VALLE,74.0,5.0,,2715,CIRCUITO NACIONAL FRANCES BURDEOS,04-03-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
CORREA SANTA CARMEN ANDREA,ANTIOQUIA,FENCING,43.0,8.0,,2716,CIRCUITO NACIONAL FRANCES MONTELIMAR,11-03-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
PIEDRAHITA GOMEZ ALEJANDRA,ANTIOQUIA,FENCING,50.0,8.0,,2716,CIRCUITO NACIONAL FRANCES MONTELIMAR,11-03-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
CAICEDO GRUESO ELIANA,VALLE,VENCEDORES,77.0,2.0,,2716,CIRCUITO NACIONAL FRANCES MONTELIMAR,11-03-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
TRIANA CEBALLOS VALENTINA,VALLE,OLGA QUEVEDO,79.0,2.0,,2716,CIRCUITO NACIONAL FRANCES MONTELIMAR,11-03-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
TOVAR KARAINDROS ORIANA,BOGOTA,SABRE D´OR,90.0,2.0,,2716,CIRCUITO NACIONAL FRANCES MONTELIMAR,11-03-2023,MAYORES,ESPADA,FEMENINO,INDIVIDUAL
GUERRA ACOSTA LAURA JULIETH,ANTIOQUIA,TIZONA ANTIOQUIA,46.0,20.0,,2717,TNI LUCCA,11-03-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
SAN EMETERIO SAN EMETERIO NICOLAS NICOLAS,VALLE,PORTHOS CLUB VALLE,50.0,2.0,,2718,TNR MADRID,11-03-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
GRAJALES MENA MIGUEL ANGEL,VALLE,PORTHOS CLUB VALLE,16.0,32.0,,2719,TNI LUCCA,11-03-2023,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
MURILLO DIAZ JORGE EDUARDO,VALLE,PORTHOS CLUB VALLE,73.0,14.0,,2719,TNI LUCCA,11-03-2023,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
OSPINA LADRÓN DE GUEVARA DAVID,BOGOTA,MOSQUETEROS,104.0,8.0,,2719,TNI LUCCA,11-03-2023,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
PINTO CANO DANIEL,RISARALDA,SUEÑOSDECAMPEON,111.0,8.0,,2719,TNI LUCCA,11-03-2023,MAYORES,FLORETE,MASCULINO,INDIVIDUAL
REYES ALVAREZ MANUEL ALEJANDRO,TOLIMA,PRET,1.0,32.0,,2741,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
CALDERON MARIN ALEJANDRO,CALDAS,TOUCHE,2.0,26.0,,2741,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
GARCIA LOPEZ JORGE DAVID,BOGOTA,SABRE D´OR,3.0,20.0,,2741,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
RODRIGUEZ STERLING JAIME LEONARDO,VALLE,VENCEDORES,3.0,20.0,,2741,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
LOZANO MONTOYA MICHAEL AUGUSTO,TOLIMA,C.D.E.,5.0,14.0,,2741,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
RESTREPO GARCIA KEVIN ANDRES,CALDAS,TOUCHE,5.0,14.0,,2741,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
SUAREZ ZAMUDIO JUAN JOSE,VALLE,VENCEDORES,7.0,14.0,,2741,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
RAMIREZ QUINTERO JUAN DIEGO,CUNDINAMARCA,MONTEPINCIO,8.0,14.0,,2741,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
BERRIO OBREGON ANDRES,VALLE,SAN SEBASTIAN,9.0,8.0,,2741,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
HERRERA FLOR JHON ALEJANDRO,VALLE,PORTHOS CLUB VALLE,10.0,8.0,,2741,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
COLLAZOS BEDOYA JUAN CAMILO,ANTIOQUIA,FENCING,11.0,8.0,,2741,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
PAZ MELO JUAN CAMILO,VALLE,SAN SEBASTIAN,12.0,8.0,,2741,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
POLANCO BOLAÑOS IAN VALENTIN,TOLIMA,PRET,13.0,8.0,,2741,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
VERGARA LEAL DANIEL,TOLIMA,C.D.E.,14.0,8.0,,2741,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
MONROY HERRERA JUAN SEBASTIAN,CALDAS,TOUCHE,15.0,8.0,,2741,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
MENESES CARVAJAL ANDRES FELIPE,ANTIOQUIA,TIZONA ANTIOQUIA,16.0,8.0,,2741,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
DAVÍD PONCE JESÚS ANDRÉS,CESAR,VALLEDUPAR ESGRIMA,17.0,4.0,,2741,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
VALDERRAMA PEDRAZA DAVID ALEJANDRO,ANTIOQUIA,TIZONA ANTIOQUIA,18.0,4.0,,2741,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
DE LA ROSA FERREIRA JHON JAIRO,CESAR,VALLEDUPAR ESGRIMA,19.0,4.0,,2741,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
VELEZ ANGEL MARIO,ANTIOQUIA,RIONEGRO,20.0,4.0,,2741,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
SANTAMARIA RODRIGUEZ HUGO ALEXANDER,BOGOTA,ARES,21.0,4.0,,2741,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
MENDOZA HENAO JORGE ELIAS,CESAR,VALLEDUPAR ESGRIMA,22.0,4.0,,2741,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
FIGUEREDO SIERRA MARIA JOSE,VALLE,PORTHOS CLUB VALLE,1.0,32.0,,2742,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
ORJUELA MENDOZA ANGELA CRISTINA,BOGOTA,ARES,2.0,26.0,,2742,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
GONZÁLEZ ORJUELA ANA CATALINA,TOLIMA,C.D.E.,3.0,20.0,,2742,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
MONROY HERRERA GABRIELA,BOGOTA,FORZA,3.0,20.0,,2742,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
MORA HURTADO VALENTINA,VALLE,PORTHOS CLUB VALLE,5.0,14.0,,2742,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
SANDOVAL DÍAZ MARÍA ANGÉLICA,BOGOTA,MOSQUETEROS,6.0,14.0,,2742,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
ARISTIZABAL VALENCIA SOFIA,VALLE,PORTHOS CLUB VALLE,7.0,14.0,,2742,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
VARGAS MARTINEZ GABRIELA,TOLIMA,C.D.E.,8.0,14.0,,2742,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
RAMIREZ QUINTERO ANA MARIA,CUNDINAMARCA,MONTEPINCIO,9.0,8.0,,2742,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
RINCON ARENAS LUISA FERNANDA,TOLIMA,C.D.E.,10.0,8.0,,2742,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
BARRIENTOS ROMERO SARA SOFÍA,ANTIOQUIA,FENCING,11.0,8.0,,2742,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
SANTAMARIA TRUJILLO MANUELA ISABEL,BOGOTA,ARES,12.0,8.0,,2742,"V Copa Nal Precadete, Cadete, Juvenil y Mayores - Individual y equipos",28-05-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
